Area Code,Date,Territory,Territory Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
715,1/11/2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,$20 ,$50 ,$40 ,$70 ,$31 ,856,$47 ,$8 ,$40 ,$83 ,$20 
475,1/11/2013,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,$60 ,$70 ,$30 ,$130 ,$82 ,601,$102 ,$31 ,$56 ,$196 ,$64 
603,1/11/2013,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,$20 ,$30 ,$0 ,$50 ,$33 ,243,$41 ,$12 ,($6),$79 ,$45 
959,1/11/2013,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,$50 ,$50 ,$30 ,$100 ,$69 ,"1,060",$81 ,$21 ,$56 ,$160 ,$43 
985,1/11/2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,$90 ,$120 ,$80 ,$210 ,$101 ,552,$130 ,$33 ,$126 ,$246 ,$45 
505,1/11/2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,$10 ,$20 ,$10 ,$30 ,$15 ,848,$24 ,$4 ,$13 ,$42 ,$15 
580,1/11/2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,$50 ,$60 ,$20 ,$110 ,$54 ,391,$67 ,$20 ,$19 ,$129 ,$54 
337,1/11/2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,$70 ,$100 ,$40 ,$170 ,$82 ,601,$102 ,$31 ,$56 ,$196 ,$64 
505,1/11/2013,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,$20 ,$30 ,$10 ,$50 ,$29 ,"1,003",$35 ,$8 ,$7 ,$68 ,$30 
405,1/11/2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,$80 ,$120 ,$20 ,$200 ,$94 ,694,$130 ,$85 ,$22 ,$239 ,$115 
702,1/11/2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,$110 ,$150 ,$20 ,$260 ,$121 ,912,$168 ,$109 ,$39 ,$308 ,$142 
541,1/11/2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,$20 ,$30 ,$20 ,$50 ,$25 ,823,$38 ,$7 ,$28 ,$67 ,$19 
435,1/11/2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,$40 ,$60 ,$30 ,$100 ,$46 ,316,$67 ,$14 ,$45 ,$120 ,$37 
206,1/11/2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,$120 ,$180 ,$120 ,$300 ,$130 ,"1,134",$195 ,$42 ,$181 ,$346 ,$73 
702,1/11/2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,$160 ,$220 ,$130 ,$380 ,$173 ,"1,150",$239 ,$57 ,$205 ,$439 ,$101 
541,1/11/2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,$80 ,$100 ,$70 ,$180 ,$88 ,561,$112 ,$29 ,$104 ,$213 ,$42 
435,1/11/2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,$40 ,$60 ,$30 ,$100 ,$43 ,452,$66 ,$14 ,$30 ,$116 ,$46 
253,1/11/2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,$40 ,$60 ,$40 ,$100 ,$47 ,834,$68 ,$13 ,$65 ,$123 ,$24 
775,1/11/2013,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,$100 ,$150 ,$100 ,$250 ,$113 ,803,$165 ,$36 ,$159 ,$296 ,$58 
435,1/11/2013,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,$70 ,$40 ,$0 ,$110 ,$82 ,"1,804",$40 ,$25 ,($12),$130 ,$48 
563,1/11/2013,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,$170 ,$180 ,$110 ,$350 ,$211 ,"1,778",$212 ,$59 ,$191 ,$451 ,$83 
636,1/11/2013,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,$20 ,$40 ,$10 ,$60 ,$35 ,248,$47 ,$11 ,$13 ,$87 ,$38 
715,1/11/2013,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,$40 ,$50 ,$20 ,$90 ,$49 ,454,$71 ,$15 ,$49 ,$128 ,$38 
641,1/11/2013,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,$200 ,$250 ,$130 ,$450 ,$245 ,"1,784",$300 ,$93 ,$257 ,$581 ,$127 
573,1/11/2013,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,$20 ,$40 ,$0 ,$60 ,$34 ,211,$42 ,$12 ,($4),$81 ,$45 
715,1/11/2013,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,$50 ,$70 ,$0 ,$120 ,$61 ,613,$86 ,$55 ,$3 ,$157 ,$84 
314,1/11/2013,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,$20 ,$40 ,$0 ,$60 ,$33 ,243,$41 ,$12 ,($6),$79 ,$45 
860,1/11/2013,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,$50 ,$80 ,$60 ,$130 ,$54 ,885,$78 ,$15 ,$76 ,$141 ,$27 
603,1/11/2013,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,$10 ,$30 ,$20 ,$40 ,$15 ,848,$24 ,$4 ,$12 ,$42 ,$16 
203,1/11/2013,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,$30 ,$60 ,$40 ,$90 ,$36 ,809,$54 ,$10 ,$49 ,$96 ,$21 
603,1/11/2013,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,387,$43 ,$0 ,$47 ,$46 ,$11 
775,1/11/2013,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,$160 ,$220 ,$140 ,$380 ,$228 ,"1,691",$304 ,$75 ,$291 ,$567 ,$108 
503,1/11/2013,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,$20 ,$30 ,$30 ,$50 ,$32 ,482,$48 ,$8 ,$42 ,$85 ,$20 
435,1/11/2013,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,$30 ,$40 ,($10),$70 ,$44 ,325,$62 ,$40 ,($10),$113 ,$69 
509,1/11/2013,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,$30 ,$70 ,$50 ,$100 ,$53 ,321,$88 ,$16 ,$73 ,$150 ,$39 
702,1/11/2013,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,$150 ,$150 ,$80 ,$300 ,$211 ,"1,778",$212 ,$59 ,$190 ,$451 ,$84 
503,1/11/2013,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,$50 ,$90 ,$50 ,$140 ,$78 ,798,$119 ,$25 ,$92 ,$210 ,$57 
435,1/11/2013,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,$20 ,$30 ,$10 ,$50 ,$35 ,248,$47 ,$11 ,$13 ,$87 ,$38 
206,1/11/2013,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,$30 ,$50 ,$30 ,$80 ,$49 ,454,$71 ,$15 ,$50 ,$128 ,$37 
775,1/11/2013,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,$180 ,($180),($280),$0 ,$245 ,"7,653",($245),$93 ,($505),$34 ,$127 
971,1/11/2013,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,$70 ,$100 ,$70 ,$170 ,$102 ,666,$143 ,$31 ,$132 ,$261 ,$54 
435,1/11/2013,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,$20 ,$30 ,$0 ,$50 ,$34 ,211,$42 ,$12 ,($4),$81 ,$45 
509,1/11/2013,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,$40 ,$60 ,$0 ,$100 ,$61 ,613,$86 ,$55 ,$1 ,$157 ,$85 
720,1/12/2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,$80 ,$120 ,$90 ,$200 ,$86 ,"1,003",$124 ,$24 ,$131 ,$224 ,$36 
312,1/12/2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,$120 ,$180 ,$130 ,$300 ,$127 ,830,$185 ,$40 ,$181 ,$332 ,$63 
513,1/12/2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,$40 ,$70 ,$10 ,$110 ,$47 ,521,$65 ,$42 ,($9),$119 ,$71 
720,1/12/2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,$80 ,$130 ,$80 ,$210 ,$67 ,677,$101 ,$22 ,$70 ,$179 ,$54 
773,1/12/2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,$320 ,$320 ,$240 ,$640 ,$250 ,"1,820",$251 ,$70 ,$233 ,$534 ,$94 
419,1/12/2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,$50 ,$80 ,$40 ,$130 ,$46 ,422,$57 ,$17 ,$9 ,$110 ,$51 
727,1/12/2013,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,$120 ,$160 ,$110 ,$280 ,$134 ,690,$186 ,$41 ,$181 ,$341 ,$64 
386,1/12/2013,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,$80 ,$110 ,$70 ,$190 ,$83 ,575,$112 ,$27 ,$86 ,$208 ,$54 
956,1/12/2013,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,$50 ,$60 ,$40 ,$110 ,$43 ,531,$56 ,$14 ,$45 ,$106 ,$26 
430,1/12/2013,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,$40 ,$60 ,$40 ,$100 ,$54 ,601,$79 ,$15 ,$77 ,$142 ,$27 
951,1/12/2013,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,$260 ,($40),($150),$220 ,$224 ,"4,216",($32),$73 ,($221),$205 ,$117 
209,1/12/2013,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,$240 ,$310 ,$210 ,$550 ,$247 ,"1,744",$329 ,$81 ,$321 ,$614 ,$113 
303,1/12/2013,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,$120 ,$170 ,$130 ,$290 ,$123 ,959,$179 ,$34 ,$199 ,$322 ,$45 
234,1/12/2013,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,$50 ,$70 ,$40 ,$120 ,$54 ,424,$73 ,$17 ,$43 ,$135 ,$44 
970,1/12/2013,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,$40 ,$50 ,$30 ,$90 ,$43 ,531,$56 ,$14 ,$43 ,$106 ,$27 
312,1/12/2013,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,$220 ,$300 ,$190 ,$520 ,$224 ,"1,191",$310 ,$73 ,$288 ,$569 ,$116 
330,1/12/2013,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,$40 ,$50 ,$20 ,$90 ,$41 ,435,$60 ,$13 ,$36 ,$108 ,$36 
970,1/12/2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,$60 ,$110 ,$90 ,$170 ,$54 ,601,$79 ,$15 ,$79 ,$142 ,$26 
708,1/12/2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,$310 ,$420 ,$320 ,$730 ,$247 ,"1,744",$329 ,$81 ,$321 ,$614 ,$113 
937,1/12/2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,$190 ,$200 ,$140 ,$390 ,$153 ,"1,319",$153 ,$42 ,$129 ,$326 ,$66 
407,1/12/2013,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,$70 ,$120 ,$80 ,$190 ,$88 ,817,$133 ,$29 ,$108 ,$236 ,$60 
351,1/12/2013,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,$60 ,$390 ,$360 ,$450 ,$67 ,"-3,534",$443 ,$22 ,$579 ,$543 ,$53 
315,1/12/2013,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,$250 ,$370 ,$250 ,$620 ,$279 ,"2,642",$420 ,$97 ,$402 ,$745 ,$149 
305,1/12/2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,$100 ,$140 ,$30 ,$240 ,$105 ,716,$145 ,$95 ,$31 ,$266 ,$124 
978,1/12/2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,$40 ,$50 ,($10),$90 ,$47 ,571,$52 ,$42 ,($30),$106 ,$72 
845,1/12/2013,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,$130 ,($70),($210),$60 ,$135 ,"3,641",($69),$122 ,($332),$70 ,$155 
857,1/12/2013,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,$150 ,$140 ,$80 ,$290 ,$153 ,"1,319",$153 ,$42 ,$129 ,$326 ,$66 
518,1/12/2013,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,$240 ,$400 ,$320 ,$640 ,$250 ,723,$407 ,$70 ,$463 ,$700 ,$95 
409,1/12/2013,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,$280 ,$340 ,$240 ,$620 ,$241 ,"1,321",$284 ,$74 ,$279 ,$559 ,$96 
361,1/12/2013,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,$50 ,$70 ,$30 ,$120 ,$67 ,"-1,239",$101 ,$22 ,$70 ,$179 ,$54 
254,1/12/2013,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,$90 ,$140 ,$110 ,$230 ,$123 ,959,$179 ,$34 ,$197 ,$322 ,$46 
209,1/12/2013,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,$150 ,($30),($90),$120 ,$127 ,"2,947",($25),$40 ,($131),$109 ,$63 
530,1/12/2013,West,Major Territory,Colombian,Beans,Coffee,California,Regular,$330 ,$500 ,$350 ,$830 ,$279 ,"2,642",$420 ,$97 ,$402 ,$745 ,$149 
949,1/12/2013,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,$240 ,$240 ,$160 ,$480 ,$250 ,"1,820",$251 ,$70 ,$233 ,$534 ,$94 
530,1/12/2013,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,$130 ,$180 ,$40 ,$310 ,$135 ,940,$187 ,$122 ,$46 ,$343 ,$156 
970,1/12/2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,$140 ,$140 ,$80 ,$280 ,$153 ,"1,319",$153 ,$42 ,$129 ,$326 ,$66 
618,1/12/2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,$110 ,$170 ,$130 ,$280 ,$123 ,959,$179 ,$34 ,$197 ,$322 ,$46 
614,1/12/2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,$20 ,$40 ,$30 ,$60 ,$29 ,490,$44 ,$8 ,$37 ,$78 ,$19 
719,1/12/2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,$40 ,$60 ,$0 ,$100 ,$47 ,521,$65 ,$42 ,($9),$119 ,$71 
312,1/12/2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,$40 ,$50 ,$30 ,$90 ,$43 ,531,$56 ,$14 ,$43 ,$106 ,$27 
440,1/12/2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,$30 ,$40 ,$30 ,$70 ,$33 ,870,$49 ,$9 ,$43 ,$87 ,$20 
970,1/12/2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,$50 ,$60 ,$30 ,$110 ,$54 ,424,$73 ,$17 ,$43 ,$135 ,$44 
312,1/12/2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,$80 ,$110 ,$80 ,$190 ,$86 ,"1,003",$124 ,$24 ,$131 ,$224 ,$36 
904,1/12/2013,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,$10 ,$30 ,$20 ,$40 ,$24 ,567,$32 ,$7 ,$18 ,$60 ,$20 
305,1/12/2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,$40 ,$60 ,$20 ,$100 ,$65 ,403,$80 ,$24 ,$34 ,$155 ,$57 
774,1/12/2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,$30 ,$40 ,$10 ,$70 ,$46 ,422,$57 ,$17 ,$10 ,$110 ,$50 
631,1/12/2013,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,$220 ,$320 ,$210 ,$540 ,$294 ,"1,727",$453 ,$111 ,$459 ,$796 ,$144 
407,1/12/2013,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,$60 ,$60 ,$30 ,$120 ,$80 ,"1,079",$96 ,$24 ,$74 ,$188 ,$46 
716,1/12/2013,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,$180 ,($80),($150),$100 ,$241 ,"5,121",($93),$74 ,($280),$158 ,$96 
325,1/12/2013,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,$50 ,$60 ,$30 ,$110 ,$54 ,424,$73 ,$17 ,$42 ,$135 ,$45 
430,1/12/2013,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,$30 ,$60 ,$30 ,$90 ,$41 ,435,$60 ,$13 ,$36 ,$108 ,$36 
916,1/12/2013,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,$80 ,$110 ,$80 ,$190 ,$86 ,"1,003",$124 ,$24 ,$132 ,$224 ,$35 
661,1/12/2013,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,$220 ,$260 ,$170 ,$480 ,$241 ,"1,321",$284 ,$74 ,$279 ,$559 ,$96 
323,1/12/2013,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,$40 ,$50 ,$30 ,$90 ,$43 ,531,$56 ,$14 ,$43 ,$106 ,$27 
303,1/12/2013,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,$30 ,$50 ,$10 ,$80 ,$46 ,422,$57 ,$17 ,$9 ,$110 ,$51 
630,1/12/2013,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,$40 ,$70 ,$50 ,$110 ,$54 ,601,$79 ,$15 ,$79 ,$142 ,$26 
513,1/12/2013,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,$70 ,$110 ,$70 ,$180 ,$88 ,817,$133 ,$29 ,$107 ,$236 ,$61 
970,1/12/2013,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,$40 ,$50 ,$20 ,$90 ,$53 ,"1,054",$63 ,$16 ,$39 ,$124 ,$37 
708,1/12/2013,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,$50 ,$80 ,$40 ,$130 ,$67 ,677,$101 ,$22 ,$70 ,$179 ,$54 
513,1/12/2013,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,$110 ,$150 ,$90 ,$260 ,$134 ,690,$186 ,$41 ,$180 ,$341 ,$65 
719,1/12/2013,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,$60 ,$90 ,$60 ,$150 ,$81 ,551,$104 ,$26 ,$98 ,$197 ,$38 
321,1/12/2013,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,$30 ,$40 ,$30 ,$70 ,$30 ,882,$45 ,$8 ,$39 ,$80 ,$19 
978,1/12/2013,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,$30 ,$50 ,$40 ,$80 ,$33 ,870,$49 ,$9 ,$43 ,$87 ,$20 
718,1/12/2013,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,$90 ,$120 ,$90 ,$210 ,$86 ,"1,003",$124 ,$24 ,$132 ,$224 ,$35 
518,1/12/2013,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,$120 ,$190 ,$150 ,$310 ,$123 ,959,$179 ,$34 ,$197 ,$322 ,$46 
321,1/12/2013,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,$30 ,$50 ,$40 ,$80 ,$34 ,863,$51 ,$9 ,$45 ,$91 ,$21 
774,1/12/2013,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,$30 ,$40 ,$30 ,$70 ,$29 ,490,$44 ,$8 ,$37 ,$78 ,$19 
585,1/12/2013,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,$50 ,$80 ,$60 ,$130 ,$54 ,601,$79 ,$15 ,$77 ,$142 ,$27 
323,1/12/2013,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,$90 ,$130 ,$110 ,$220 ,$123 ,959,$179 ,$34 ,$199 ,$322 ,$45 
408,1/12/2013,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,$30 ,$60 ,$50 ,$90 ,$54 ,601,$79 ,$15 ,$79 ,$142 ,$26 
510,1/12/2013,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,$40 ,$80 ,$50 ,$120 ,$67 ,677,$101 ,$22 ,$70 ,$179 ,$54 
712,1/12/2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,$0 ,$20 ,$10 ,$20 ,$10 ,594,$14 ,$3 ,($1),$26 ,$15 
636,1/12/2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,$60 ,$70 ,$40 ,$130 ,$63 ,"1,075",$76 ,$19 ,$53 ,$148 ,$40 
414,1/12/2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,$80 ,$110 ,$70 ,$190 ,$83 ,575,$112 ,$27 ,$85 ,$208 ,$55 
563,1/12/2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,$0 ,$50 ,$40 ,$50 ,$0 ,344,$43 ,$0 ,$47 ,$46 ,$11 
816,1/12/2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,$30 ,$60 ,$50 ,$90 ,$31 ,844,$46 ,$8 ,$40 ,$82 ,$19 
608,1/12/2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,$30 ,$40 ,$30 ,$70 ,$24 ,567,$32 ,$7 ,$19 ,$60 ,$19 
203,1/12/2013,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,$40 ,$70 ,$40 ,$110 ,$49 ,392,$65 ,$16 ,$31 ,$121 ,$44 
337,1/12/2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,$40 ,$60 ,$50 ,$100 ,$34 ,863,$51 ,$9 ,$46 ,$91 ,$20 
505,1/12/2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,$100 ,$90 ,$40 ,$190 ,$92 ,"1,898",$68 ,$28 ,$24 ,$171 ,$52 
918,1/12/2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,$30 ,$60 ,$50 ,$90 ,$33 ,870,$49 ,$9 ,$42 ,$87 ,$21 
318,1/12/2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,$30 ,$50 ,$20 ,$80 ,$43 ,466,$63 ,$13 ,$40 ,$113 ,$36 
505,1/12/2013,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,$30 ,$30 ,$0 ,$60 ,$38 ,256,$51 ,$12 ,$18 ,$95 ,$39 
918,1/12/2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,$60 ,$110 ,$60 ,$170 ,$88 ,817,$133 ,$29 ,$107 ,$236 ,$61 
775,1/12/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,$30 ,$50 ,$30 ,$80 ,$31 ,"1,009",$38 ,$9 ,$12 ,$74 ,$30 
541,1/12/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,$40 ,$80 ,$50 ,$120 ,$41 ,435,$60 ,$13 ,$37 ,$108 ,$35 
801,1/12/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,$80 ,$100 ,$50 ,$180 ,$68 ,619,$85 ,$25 ,$39 ,$163 ,$59 
206,1/12/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,$120 ,$170 ,$50 ,$290 ,$105 ,716,$145 ,$95 ,$30 ,$266 ,$125 
775,1/12/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,$20 ,$30 ,$20 ,$50 ,$23 ,807,$35 ,$6 ,$25 ,$62 ,$18 
971,1/12/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,$150 ,$140 ,$80 ,$290 ,$153 ,"1,319",$153 ,$42 ,$129 ,$326 ,$66 
435,1/12/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,$40 ,$70 ,$50 ,$110 ,$50 ,898,$73 ,$14 ,$70 ,$131 ,$26 
360,1/12/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,$70 ,$100 ,$60 ,$170 ,$80 ,"1,079",$96 ,$24 ,$76 ,$188 ,$45 
563,1/12/2013,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,$10 ,$30 ,$20 ,$40 ,$16 ,851,$25 ,$4 ,$15 ,$44 ,$15 
920,1/12/2013,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,$60 ,$80 ,$30 ,$140 ,$65 ,403,$80 ,$24 ,$33 ,$155 ,$58 
641,1/12/2013,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,$30 ,$30 ,$10 ,$60 ,$31 ,"1,009",$38 ,$9 ,$12 ,$74 ,$30 
573,1/12/2013,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,$60 ,$90 ,$40 ,$150 ,$68 ,619,$85 ,$25 ,$39 ,$163 ,$59 
262,1/12/2013,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,$100 ,$140 ,$30 ,$240 ,$105 ,716,$145 ,$95 ,$30 ,$266 ,$125 
515,1/12/2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,$20 ,$50 ,$40 ,$70 ,$23 ,807,$35 ,$6 ,$25 ,$62 ,$18 
573,1/12/2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,$60 ,$90 ,$70 ,$150 ,$50 ,898,$73 ,$14 ,$71 ,$131 ,$25 
262,1/12/2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,$100 ,$120 ,$80 ,$220 ,$80 ,"1,079",$96 ,$24 ,$74 ,$188 ,$46 
603,1/12/2013,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,$40 ,$70 ,$50 ,$110 ,$52 ,327,$75 ,$16 ,$55 ,$135 ,$38 
959,1/12/2013,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,$100 ,$160 ,$110 ,$260 ,$115 ,"1,166",$174 ,$37 ,$156 ,$308 ,$69 
